Id,MSSubClass,MSZoning,LotFrontage,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,SalePrice,LotArea2,TotalBsmtSF2,GrLivArea2,MasVnrArea2,GarageArea2,TotalSF,TotalBath,LivingAreaQuality,TotalOutdoorArea,OverallScore,TotalArea,OverallQualCond,BedBathRatio,LotFrontageToLotAreaRatio,LivingAreaToTotalAreaRatio,LogTotalArea,ExteriorComposite,BasementScore,NeighborhoodHouseStyle,SeasonSold,AgeAtSale,YearsSinceRemodel,YearsSinceOutdoorAddition,AgeAtSaleTotalArea
574,80,3,76.0,0.0,2,3,4,8,2,2,0,7,7.0,5,1,1,12,13,-1,0.0,2,2,2,4.0,3.0,1.0,1.0,0,1.0,0,384,1,4,1,4,1430,3,2,8,1,3.0,3,2000.0,2.0,2,400,3.0,3.0,2,100,0,0,0,0.0,0.0,-1,8,4,170000,0.0021077873281909213,147456,2044900,0.0,160000,1814,2.5,10010.0,100,35.0,2214,35.0,0.8571428571428571,0.007624398073836276,0.6455981941309256,7.703007682479236,25,8.0,8_7,1,7,7,7,15498
575,80,3,70.0,0.0,3,3,2,12,2,2,0,7,5.0,7,2,1,8,1,1,82.0,2,2,1,3.0,3.0,3.0,5.0,349,1.0,0,23,1,2,1,4,1109,3,2,5,0,0.0,3,1971.0,1.0,1,288,3.0,3.0,2,35,0,0,0,0.0,2.0,-1,8,4,139000,0.002343254895482082,138384,1229881,6724.0,82944,1481,1.5,5545.0,35,35.0,1769,35.0,1.5,0.0066660318064946196,0.6265536723163841,7.478734825567875,9,11.0,12_7,1,36,2,36,63684
576,50,3,80.0,0.0,3,3,4,12,2,2,0,0,5.0,5,1,1,8,8,-1,0.0,2,2,1,3.0,3.0,1.0,3.0,442,1.0,0,390,1,2,1,4,1216,2,2,6,0,0.0,5,1947.0,1.0,1,336,3.0,3.0,2,158,0,102,0,0.0,0.0,-1,0,0,118500,0.0015156991162740417,692224,1478656,0.0,112896,2048,1.0,6080.0,260,25.0,2384,25.0,1.0,0.009432849899775969,0.509853249475891,7.776954403322442,16,9.0,12_0,4,61,58,61,145424
577,50,3,52.0,0.0,3,3,4,18,2,2,0,0,7.0,7,1,1,13,14,-1,0.0,2,2,0,3.0,3.0,1.0,1.0,0,1.0,0,861,1,3,1,4,1477,3,2,6,1,4.0,5,1928.0,1.0,1,216,3.0,3.0,2,0,50,0,0,0.0,0.0,-1,8,4,145000,0.000818051178179512,741321,2181529,0.0,46656,2338,2.5,10339.0,50,49.0,2554,49.0,1.0,0.00826314953122517,0.5780821917808219,7.845807502637805,27,7.0,18_0,3,81,59,81,206874
578,80,3,96.0,0.0,2,3,4,19,2,2,0,7,5.0,6,1,1,12,13,1,97.0,2,2,1,3.0,3.0,3.0,2.0,328,5.0,551,285,1,4,1,4,1320,3,2,6,2,2.0,1,1966.0,2.0,2,564,3.0,3.0,2,160,68,240,0,0.0,0.0,-1,8,0,164500,0.002957295796777196,1354896,1742400,9409.0,318096,2484,2.0,6600.0,468,30.0,3048,30.0,1.5,0.00815078960774325,0.432928829124303,8.022568946988255,25,8.0,19_7,2,40,40,40,121920
579,160,1,34.0,2.0,3,3,0,21,2,2,4,5,7.0,5,1,1,12,13,-1,0.0,3,2,2,4.0,3.0,1.0,1.0,0,1.0,0,689,1,4,1,4,1392,2,3,5,0,0.0,5,2007.0,1.0,2,540,3.0,3.0,2,0,102,0,0,0.0,0.0,-1,8,0,146000,0.00024388362108650766,474721,1937664,0.0,291600,2081,2.0,9744.0,102,35.0,2621,35.0,0.6666666666666666,0.00943134535367545,0.5308924485125858,7.871692664323645,25,8.0,21_5,1,1,1,1,2621
580,50,4,81.0,1.0,3,3,4,17,2,2,0,0,5.0,5,1,1,8,8,1,335.0,2,2,0,3.0,3.0,1.0,1.0,0,1.0,0,1050,1,4,0,1,1795,4,2,7,0,0.0,1,1954.0,1.0,1,352,2.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,131500,0.003149935934367528,1102500,3222025,112225.0,123904,2845,2.0,8975.0,0,25.0,3197,25.0,1.3333333333333333,0.006666118014978191,0.5612883051907442,8.0702808933939,16,7.0,17_0,4,54,54,54,172638
581,20,3,0.0,0.0,2,3,1,12,2,2,0,2,6.0,6,1,1,13,14,1,85.0,2,2,1,3.0,3.0,1.0,4.0,594,3.0,219,331,1,4,1,4,1429,3,3,7,2,4.0,1,1960.0,1.0,2,572,3.0,3.0,2,216,110,0,0,0.0,0.0,-1,8,4,181900,0.004555105880026954,1308736,2042041,7225.0,327184,2573,1.5,8574.0,326,36.0,3145,36.0,1.5,0.0,0.45422759059122697,8.053887083618223,27,10.0,12_2,3,47,20,47,147815
582,20,3,98.0,0.0,3,3,4,16,2,2,0,2,8.0,5,3,1,12,13,1,306.0,4,2,2,5.0,3.0,1.0,1.0,0,1.0,0,2042,1,4,1,4,2042,3,4,8,1,4.0,1,2009.0,2.0,3,1390,3.0,3.0,2,0,90,0,0,0.0,0.0,-1,6,5,253293,0.0034471406918607176,4169764,4169764,93636.0,1932100,4084,2.5,16336.0,90,40.0,5474,40.0,0.8571428571428571,0.007713498622589532,0.37296803652968036,8.607947554684701,25,9.0,16_2,3,1,0,1,5474
583,90,3,81.0,0.0,3,3,4,7,2,2,2,6,6.0,5,1,1,6,6,1,104.0,2,3,1,4.0,3.0,3.0,6.0,816,1.0,0,0,1,2,1,4,816,3,2,5,0,0.0,-1,1990.0,0.0,0,0,0.0,0.0,2,0,32,0,0,0.0,0.0,-1,8,4,118500,0.00298992246980387,665856,665856,10816.0,0,1632,2.0,4896.0,32,30.0,1632,30.0,1.5,0.006840060800540449,0.49969381506429883,7.398174092970465,12,13.0,7_6,2,17,17,17,27744
584,75,4,75.0,0.0,3,3,4,17,0,3,0,4,6.0,9,1,1,13,14,-1,0.0,4,4,0,3.0,3.0,1.0,1.0,0,1.0,0,1237,1,3,1,4,2775,3,3,9,1,4.0,5,1988.0,1.0,2,880,4.0,3.0,2,105,502,0,0,0.0,0.0,-1,8,4,325000,0.003897366469493779,1530169,7700625,0.0,774400,4012,3.5,16650.0,607,54.0,4892,54.0,0.6666666666666666,0.005555144063402711,0.5671367259350092,8.495560891289124,27,7.0,17_4,3,115,8,115,562580
585,50,4,51.0,0.0,3,3,4,3,2,2,0,0,4.0,7,1,1,0,0,-1,0.0,2,2,0,3.0,3.0,1.0,1.0,0,1.0,0,884,1,4,1,4,1573,3,3,6,0,0.0,5,1935.0,1.0,1,240,3.0,3.0,2,0,0,54,120,0.0,0.0,-1,8,4,133000,0.0007719703885775549,781456,2474329,0.0,57600,2457,1.0,6292.0,174,28.0,2697,28.0,1.5,0.008331971900016338,0.5830244625648628,7.900266036767701,0,7.0,3_0,3,74,14,74,199578
586,20,3,88.0,0.0,3,3,4,23,2,2,0,2,8.0,5,3,1,12,13,1,208.0,3,2,2,5.0,3.0,4.0,6.0,1460,1.0,0,408,1,4,1,4,2028,2,3,7,2,4.0,1,2005.0,2.0,3,880,3.0,3.0,2,326,66,0,0,0.0,0.0,-1,6,5,369900,0.0027898946685825255,3489424,4112784,43264.0,774400,3896,3.0,16224.0,392,40.0,4776,40.0,0.6666666666666666,0.007689619014330654,0.4245342265019887,8.471568013389962,25,14.0,23_2,2,1,0,1,4776
587,30,3,55.0,0.0,3,3,4,3,6,2,0,2,6.0,7,1,1,11,15,-1,0.0,2,3,0,3.0,4.0,2.0,3.0,210,5.0,606,0,1,4,1,4,838,2,1,5,0,0.0,5,1961.0,3.0,1,275,3.0,3.0,0,0,0,112,0,0.0,1.0,-1,8,4,130000,0.0022388118848098914,665856,702244,0.0,75625,1654,2.0,5028.0,112,42.0,1929,42.0,1.0,0.0053564472146474485,0.43419689119170984,7.5652752818989315,26,10.0,3_2,2,90,8,90,173610
588,85,3,74.0,0.0,2,3,4,19,2,2,0,6,5.0,6,3,1,6,6,-1,0.0,2,2,1,3.0,3.0,3.0,5.0,672,1.0,0,168,1,2,1,4,860,2,2,4,0,0.0,5,1996.0,1.0,2,528,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,137000,0.0016123389543180025,705600,739600,0.0,278784,1700,2.0,4300.0,0,30.0,2228,30.0,1.0,0.00846585058917744,0.3858232391206819,7.709308333385869,12,11.0,19_6,3,27,27,27,60156
589,20,3,65.0,0.0,2,2,4,4,2,2,0,2,5.0,8,0,5,13,14,-1,0.0,2,2,1,3.0,3.0,4.0,6.0,1324,1.0,0,113,1,4,1,4,1473,1,4,5,2,4.0,1,1968.0,1.0,1,452,3.0,3.0,2,0,48,0,60,0.0,0.0,-1,8,5,143000,0.013556796403204754,2064969,2169729,0.0,204304,2910,3.0,7365.0,108,40.0,3362,40.0,0.5,0.002590054191903092,0.43800178412132024,8.12058871174027,27,12.0,4_2,3,41,6,41,137842
590,40,4,50.0,0.0,3,3,4,3,6,1,0,2,5.0,6,1,1,12,13,-1,0.0,2,2,0,3.0,3.0,1.0,1.0,0,1.0,0,742,1,2,1,0,935,2,2,4,0,0.0,5,1988.0,1.0,1,308,3.0,3.0,1,0,0,0,0,0.0,0.0,2,8,4,79500,0.0017509657067198458,550564,874225,0.0,94864,1521,1.0,4675.0,0,30.0,1985,30.0,1.0,0.00549390176903637,0.47079556898288016,7.593877844605118,25,7.0,3_2,3,78,48,78,154830
591,60,3,64.0,0.0,3,3,4,5,2,2,0,5,7.0,5,1,1,12,13,-1,0.0,3,2,2,4.0,3.0,1.0,6.0,490,1.0,0,280,1,4,1,4,1582,3,3,6,0,0.0,1,2004.0,2.0,2,520,3.0,3.0,2,0,45,0,0,0.0,0.0,-1,8,4,185900,0.0014576789508442716,592900,2502724,0.0,270400,2352,2.5,11074.0,45,35.0,2872,35.0,0.8571428571428571,0.007691383247205865,0.5506439262095371,7.96311205897929,25,13.0,5_5,4,4,4,4,11488
592,60,3,97.0,0.0,2,3,0,16,2,2,0,5,6.0,5,1,1,5,5,2,420.0,4,2,2,5.0,3.0,4.0,6.0,1338,1.0,0,384,1,4,1,4,2296,3,4,10,1,4.0,3,2008.0,2.0,3,842,3.0,3.0,2,382,274,0,0,0.0,0.0,-1,4,4,451950,0.0038845554960915407,2965284,5271616,176400.0,708964,4018,3.5,13776.0,656,30.0,4860,30.0,0.8571428571428571,0.007196379553379331,0.472330796132483,8.488999457045455,10,14.0,16_5,3,1,1,1,4860
593,20,3,60.0,0.0,3,3,4,11,2,2,0,2,5.0,8,1,1,6,6,-1,0.0,2,3,2,3.0,4.0,1.0,6.0,816,1.0,0,0,1,4,1,4,816,2,2,4,0,0.0,5,1985.0,3.0,2,816,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,138000,0.0009037590500537469,665856,665856,0.0,665856,1632,2.0,4080.0,0,40.0,2448,40.0,1.0,0.00908953188910771,0.333197223356472,7.803435056952168,12,13.0,11_2,3,26,5,26,63648
594,120,4,0.0,0.0,3,3,4,5,2,2,4,2,6.0,5,1,1,12,13,1,170.0,3,2,2,4.0,3.0,3.0,6.0,685,1.0,0,163,1,4,1,4,848,1,3,4,0,0.0,1,2003.0,3.0,2,420,3.0,3.0,2,140,0,0,0,0.0,0.0,-1,8,4,140000,0.00038807946755917307,719104,719104,28900.0,176400,1696,2.0,5088.0,140,30.0,2116,30.0,0.5,0.0,0.4005668398677374,7.6577552711348655,25,13.0,5_2,2,6,6,6,12696
595,20,3,88.0,0.0,2,3,4,5,2,2,0,2,5.0,6,3,1,6,6,-1,0.0,2,2,1,4.0,3.0,1.0,1.0,0,1.0,0,924,1,2,1,4,924,3,2,5,0,0.0,5,1981.0,1.0,1,280,3.0,3.0,2,0,0,0,0,0.0,3.0,-1,8,4,110000,0.0013415026352220055,853776,853776,0.0,78400,1848,1.0,4620.0,0,30.0,2128,30.0,1.5,0.011012388937554749,0.43400657585721,7.663407664893479,12,8.0,5_2,2,33,33,33,70224
596,20,3,69.0,0.0,2,3,4,22,2,2,0,2,8.0,5,1,1,12,9,1,238.0,3,2,2,4.0,3.0,4.0,6.0,1422,1.0,0,392,1,4,1,4,1826,3,3,7,1,3.0,1,2005.0,3.0,3,758,3.0,3.0,2,180,75,0,120,0.0,0.0,-1,6,5,319000,0.002720670977570354,3290596,3334276,56644.0,574564,3640,3.0,14608.0,375,40.0,4398,40.0,1.0,0.0061045740069008226,0.41509433962264153,8.389132521348719,21,13.0,22_2,3,1,0,1,4398
597,70,4,60.0,1.0,3,3,4,17,2,2,0,5,6.0,7,1,1,12,13,-1,0.0,2,2,1,3.0,3.0,1.0,1.0,0,1.0,0,684,1,4,0,0,1368,3,2,7,0,0.0,5,1930.0,1.0,1,216,3.0,2.0,0,0,158,0,0,0.0,0.0,-1,8,4,114504,0.00024326163109877544,467856,1871424,0.0,46656,2052,1.0,8208.0,158,42.0,2268,42.0,1.5,0.01666203832268814,0.6029087703834288,7.727094484779841,25,7.0,17_5,4,96,13,96,217728
598,120,3,53.0,0.0,3,3,4,0,2,2,4,2,7.0,5,1,1,12,13,1,72.0,3,2,2,5.0,3.0,3.0,1.0,0,1.0,0,1258,1,4,1,4,1402,2,3,7,1,4.0,1,2006.0,3.0,3,648,3.0,3.0,2,120,16,0,0,0.0,0.0,-1,6,5,194201,0.00029554203078806083,1582564,1965604,5184.0,419904,2660,2.0,9814.0,136,35.0,3308,35.0,1.0,0.013510068824878919,0.4236929585977637,8.104401307921613,25,9.0,0_2,1,1,0,1,3308
599,20,3,80.0,0.0,3,0,4,6,2,2,0,2,5.0,6,1,1,9,10,1,459.0,2,2,1,4.0,3.0,2.0,5.0,1283,2.0,147,0,1,4,1,4,1647,3,3,7,1,3.0,1,1977.0,3.0,2,621,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,217500,0.0036023929845232106,2044900,2712609,210681.0,385641,3077,3.0,8235.0,0,30.0,3698,30.0,1.0,0.0061609549480169425,0.44525547445255476,8.215817791832453,19,12.0,6_2,2,29,29,29,107242
600,160,4,24.0,0.0,3,3,4,1,2,2,3,5,6.0,6,1,1,8,8,-1,0.0,2,3,1,4.0,3.0,1.0,2.0,81,6.0,612,23,1,2,1,4,1556,3,2,6,1,3.0,1,1980.0,3.0,2,452,3.0,3.0,2,161,0,0,0,0.0,4.0,-1,0,4,151000,4.5598065279162656e-05,512656,2421136,0.0,204304,2272,3.5,9336.0,161,36.0,2724,36.0,0.8571428571428571,0.01230138390568939,0.5710091743119267,7.9102237070973445,16,9.0,1_5,3,28,28,28,76272
601,60,3,74.0,0.0,3,3,4,16,2,2,0,5,8.0,5,1,1,12,13,1,280.0,3,2,2,4.0,3.0,3.0,6.0,546,1.0,0,512,1,4,1,4,1904,3,4,8,1,4.0,3,2003.0,3.0,2,736,3.0,3.0,2,179,60,0,0,0.0,0.0,-1,8,4,275000,0.002540742091222927,1119364,3625216,78400.0,541696,2962,3.5,15232.0,239,40.0,3698,40.0,0.8571428571428571,0.006771595900439239,0.5147337118140037,8.215817791832453,25,13.0,16_5,3,1,1,1,3698
602,50,4,50.0,0.0,3,0,4,9,2,2,0,0,6.0,6,1,1,13,14,-1,0.0,2,3,2,3.0,3.0,1.0,1.0,0,1.0,0,780,1,2,1,4,1375,3,3,6,1,4.0,5,1979.0,1.0,1,544,3.0,3.0,1,0,162,0,126,0.0,0.0,-1,8,4,141000,0.0017118970685398296,608400,1890625,0.0,295936,2155,1.5,8250.0,288,36.0,2699,36.0,1.2,0.005554938340184424,0.5092592592592593,7.90100705199242,27,7.0,9_0,1,70,57,70,188930
603,60,3,80.0,0.0,2,3,4,20,2,2,0,5,8.0,5,1,1,6,6,-1,0.0,3,2,2,4.0,3.0,2.0,6.0,789,1.0,0,119,1,4,1,4,1915,3,3,8,1,3.0,1,1992.0,3.0,2,506,3.0,3.0,2,120,150,0,0,0.0,0.0,-1,8,0,220000,0.0021397457332407704,824464,3667225,0.0,256036,2823,3.5,15320.0,270,40.0,3329,40.0,0.8571428571428571,0.007966540529774946,0.575075075075075,8.110727582974489,12,13.0,20_5,1,14,14,14,46606
604,160,1,30.0,2.0,3,3,4,21,2,2,4,5,7.0,5,1,1,8,8,-1,0.0,3,2,2,4.0,3.0,1.0,1.0,0,1.0,0,600,1,4,1,4,1200,2,3,4,0,0.0,5,2004.0,2.0,2,480,3.0,3.0,2,0,172,0,0,0.0,0.0,-1,8,4,151000,0.00018207116439755342,360000,1440000,0.0,230400,1800,2.5,8400.0,172,35.0,2280,35.0,0.5714285714285714,0.00942507068803016,0.526085050416484,7.732369222284388,16,8.0,21_5,3,6,5,6,13680
605,20,3,88.0,0.0,2,3,4,5,2,2,0,2,7.0,5,1,1,12,13,1,99.0,3,2,2,4.0,3.0,2.0,6.0,922,1.0,0,572,1,4,1,4,1494,3,3,6,1,3.0,1,2002.0,2.0,2,530,3.0,3.0,2,192,36,0,0,0.0,0.0,-1,8,4,221000,0.003501646687248403,2232036,2232036,9801.0,280900,2988,3.0,10458.0,228,35.0,3518,35.0,1.0,0.006872852233676976,0.42455242966751916,8.165932137321585,25,13.0,5_2,4,6,6,6,21108
606,60,3,85.0,0.0,3,3,4,12,2,2,0,5,7.0,6,1,1,6,6,1,176.0,2,2,1,3.0,3.0,1.0,4.0,454,1.0,0,314,1,2,1,4,1986,3,2,7,3,2.0,1,1965.0,1.0,2,486,3.0,3.0,2,0,42,0,189,0.0,0.0,-1,8,4,205000,0.003955861502348942,589824,3944196,30976.0,236196,2754,2.5,13902.0,231,42.0,3240,42.0,0.8571428571428571,0.006249540474965076,0.6127738352360382,8.083637203141548,12,10.0,12_5,4,44,19,44,142560
607,20,3,82.0,0.0,1,2,0,5,2,2,0,2,5.0,5,1,1,12,13,-1,0.0,2,3,2,4.0,3.0,1.0,6.0,732,1.0,0,308,1,3,1,4,1040,3,3,6,0,0.0,5,2000.0,1.0,2,576,3.0,3.0,2,168,0,0,0,0.0,4.0,-1,8,4,152000,0.003316761091544963,1081600,1081600,0.0,331776,2080,2.0,5200.0,168,25.0,2656,25.0,1.5,0.006578419574809467,0.39141889348889725,7.884952945759814,25,13.0,5_2,4,13,13,13,34528
608,20,3,78.0,0.0,3,0,4,7,2,2,0,5,5.0,8,1,1,8,8,-1,0.0,2,3,1,3.0,4.0,1.0,6.0,603,1.0,0,293,1,4,1,4,2008,3,4,8,0,0.0,1,1948.0,1.0,1,230,3.0,3.0,2,103,0,0,0,0.0,0.0,-1,8,4,225000,0.0012767458278165544,802816,4032064,0.0,52900,2904,4.0,10040.0,103,40.0,3134,40.0,0.75,0.009998718113062428,0.6405103668261563,8.050384453067021,16,13.0,7_5,3,58,4,58,181772
609,70,3,78.0,0.0,3,1,4,6,2,2,0,5,8.0,6,1,1,3,14,-1,0.0,2,2,2,4.0,3.0,2.0,4.0,428,1.0,0,537,1,2,1,4,3194,4,2,10,2,4.0,2,1934.0,1.0,2,380,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,2,359100,0.0031593841556817326,931225,10201636,0.0,144400,4159,2.5,25552.0,0,48.0,4539,48.0,1.1428571428571428,0.006409729640890788,0.7035242290748899,8.420682291035394,17,11.0,6_5,4,73,9,73,331347
610,20,3,61.0,0.0,3,3,4,19,1,2,0,2,4.0,5,1,1,12,13,0,192.0,2,1,1,3.0,3.0,2.0,3.0,903,1.0,0,126,1,3,1,4,1029,3,2,5,0,0.0,1,1961.0,1.0,1,261,3.0,3.0,2,64,0,39,0,0.0,0.0,-1,8,4,118500,0.0013253387740232523,1058841,1058841,36864.0,68121,2058,2.0,4116.0,103,20.0,2319,20.0,1.5,0.0076787512588116814,0.4435344827586207,7.749322464660356,25,9.0,19_2,2,46,46,46,106674
611,60,3,0.0,0.0,3,3,4,5,4,2,0,5,9.0,5,3,1,12,13,1,204.0,3,2,2,5.0,3.0,2.0,6.0,904,1.0,0,536,1,4,1,4,2153,3,4,8,2,5.0,1,2000.0,3.0,3,736,3.0,3.0,2,253,142,0,0,0.0,0.0,-1,8,4,313000,0.0025990897209122715,2073600,4635409,41616.0,541696,3593,3.5,19377.0,395,45.0,4329,45.0,0.8571428571428571,0.0,0.4972286374133949,8.373322820996535,25,14.0,5_5,2,9,9,9,38961
612,80,3,0.0,0.0,2,3,2,14,2,2,0,7,6.0,6,1,1,6,6,1,233.0,2,2,1,4.0,3.0,3.0,5.0,605,1.0,0,427,1,2,1,4,1032,3,2,6,1,3.0,1,1978.0,1.0,2,564,3.0,3.0,2,0,0,0,0,0.0,3.0,2,8,4,148000,0.0022958982018627437,1065024,1065024,54289.0,318096,2064,2.5,6192.0,0,36.0,2628,36.0,1.0,0.0,0.3925446937999239,7.874358824729881,12,12.0,14_7,3,29,29,29,76212
613,60,3,0.0,0.0,3,3,4,5,2,2,0,5,8.0,5,1,1,12,13,1,108.0,3,2,2,4.0,3.0,3.0,6.0,990,1.0,0,309,1,4,1,4,1872,3,4,7,1,3.0,3,2001.0,2.0,2,531,3.0,3.0,2,160,122,0,0,0.0,0.0,-1,8,4,261500,0.0030124558788735926,1687401,3504384,11664.0,281961,3171,3.5,14976.0,282,40.0,3702,40.0,0.8571428571428571,0.0,0.5055360518498515,8.216898580913613,25,13.0,5_5,4,8,8,8,29616
614,20,3,70.0,0.0,3,3,4,11,1,2,0,2,5.0,5,1,1,12,13,-1,0.0,2,2,2,4.0,3.0,1.0,5.0,206,1.0,0,914,1,4,1,4,1120,3,2,6,0,0.0,-1,2007.0,0.0,0,0,0.0,0.0,2,0,30,0,0,0.0,0.0,-1,6,5,147000,0.0014872762287155374,1254400,1254400,0.0,0,2240,1.0,5600.0,30,25.0,2240,25.0,1.5,0.008330358205402833,0.499776885319054,7.714677473800927,25,12.0,11_2,1,0,0,0,0
615,180,4,21.0,0.0,3,3,4,10,2,2,4,6,4.0,6,1,1,5,5,-1,0.0,2,2,1,4.0,3.0,3.0,2.0,150,6.0,480,0,1,4,1,4,630,1,2,3,0,0.0,-1,1972.0,0.0,0,0,0.0,0.0,2,96,24,0,0,0.0,0.0,-1,8,4,75500,1.1506490999801799e-05,396900,396900,0.0,0,1260,2.0,2520.0,120,24.0,1260,24.0,0.5,0.014075067024128687,0.49960348929421095,7.13966033596492,10,9.0,10_6,2,38,38,38,47880
616,85,3,80.0,0.0,3,3,4,12,1,2,0,6,6.0,7,1,1,8,8,1,156.0,2,3,2,3.0,3.0,4.0,6.0,763,1.0,0,173,1,4,1,4,1054,3,3,6,0,0.0,1,1963.0,2.0,2,480,3.0,3.0,2,120,0,0,0,0.0,3.0,-1,8,0,137500,0.00163505488515814,876096,1110916,24336.0,230400,1990,2.0,6324.0,120,42.0,2470,42.0,1.5,0.009089876150437451,0.4265479562929988,7.81237820598861,16,12.0,12_6,2,47,47,47,116090
617,60,3,0.0,0.0,2,3,4,8,2,2,0,5,6.0,5,1,1,12,13,-1,0.0,3,2,2,4.0,3.0,1.0,6.0,457,1.0,0,326,1,4,1,4,1509,3,3,7,1,4.0,1,2002.0,3.0,2,393,3.0,3.0,2,100,75,0,0,0.0,0.0,-1,8,4,183200,0.0012973663198026157,613089,2277081,0.0,154449,2292,3.5,9054.0,175,30.0,2685,30.0,0.8571428571428571,0.0,0.5618019359642591,7.895808377083183,25,13.0,8_5,3,4,3,4,10740
618,45,3,59.0,0.0,3,1,0,12,0,2,0,1,6.0,6,1,1,8,8,-1,0.0,2,2,1,3.0,3.0,1.0,1.0,0,1.0,0,832,1,3,1,4,832,2,3,4,0,0.0,5,1962.0,1.0,2,528,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,105500,0.001090889818944442,692224,692224,0.0,278784,1664,1.0,4992.0,0,36.0,2192,36.0,1.0,0.008162700608743774,0.3793889648882809,7.693025748417888,16,7.0,12_1,3,54,54,54,118368
619,20,3,90.0,0.0,3,3,4,16,2,2,0,2,9.0,5,3,1,5,5,1,452.0,4,2,2,5.0,3.0,3.0,6.0,48,1.0,0,1774,1,4,1,4,1828,3,3,9,1,4.0,1,2007.0,1.0,3,774,3.0,3.0,2,0,108,0,260,0.0,0.0,-1,6,5,314813,0.002915246437352874,3319684,3341584,204304.0,599076,3650,2.0,16452.0,368,45.0,4424,45.0,1.0,0.007695596408721676,0.4131073446327684,8.39502555744203,10,14.0,16_2,3,0,0,0,0
620,60,3,85.0,0.0,3,3,4,23,2,2,0,5,8.0,5,3,1,12,13,2,226.0,3,2,2,4.0,3.0,4.0,6.0,871,1.0,0,611,1,4,1,4,2262,4,3,10,2,4.0,1,2003.0,3.0,3,749,3.0,3.0,2,168,0,0,0,0.0,0.0,-1,8,4,305000,0.003199430848078994,2196324,5116644,51076.0,561001,3744,3.5,18096.0,168,40.0,4493,40.0,1.1428571428571428,0.006941608819926501,0.5033377837116155,8.410498452745275,25,13.0,23_5,3,5,5,5,22465
621,30,3,45.0,1.0,3,3,4,7,2,2,0,2,3.0,3,1,1,11,12,-1,0.0,2,2,0,3.0,3.0,1.0,4.0,41,1.0,0,823,1,2,0,1,864,2,2,5,0,0.0,-1,1914.0,0.0,0,0,0.0,0.0,0,0,0,100,0,0.0,0.0,-1,8,4,67000,0.0014319304302860458,746496,746496,0.0,0,1728,2.0,2592.0,100,9.0,1728,9.0,1.0,0.005455206691720209,0.4997108155002892,7.455298485683291,23,10.0,7_2,4,94,58,94,162432
622,60,3,90.0,0.0,3,3,4,14,2,2,0,5,6.0,7,1,1,6,6,-1,0.0,2,2,1,3.0,3.0,1.0,5.0,956,3.0,182,384,1,2,1,4,2614,4,2,9,1,3.0,1,1974.0,2.0,2,624,3.0,3.0,2,38,243,0,0,0.0,0.0,-1,8,4,240000,0.0024811822976756196,2316484,6832996,0.0,389376,4136,2.5,15684.0,281,42.0,4760,42.0,1.1428571428571428,0.00833256179983335,0.5490443184204999,8.46821300919452,12,11.0,14_5,3,34,11,34,161840
623,20,3,71.0,0.0,3,3,4,19,2,2,0,2,5.0,6,1,1,9,10,1,153.0,2,2,1,3.0,3.0,1.0,4.0,560,1.0,0,420,1,2,1,4,980,3,2,6,0,0.0,5,1986.0,1.0,2,484,3.0,3.0,2,192,0,0,0,0.0,0.0,-1,8,4,135000,0.0010406092802474312,960400,960400,23409.0,234256,1960,1.0,4900.0,192,30.0,2444,30.0,1.5,0.010049539985845719,0.40081799591002043,7.801800401908973,19,10.0,19_2,3,32,32,32,78208
624,160,1,0.0,0.0,3,3,4,21,2,2,4,5,6.0,5,1,1,8,8,1,513.0,3,2,2,4.0,3.0,1.0,6.0,420,1.0,0,336,1,4,1,4,1512,2,3,4,1,3.0,5,2000.0,1.0,2,440,3.0,3.0,2,0,32,0,0,0.0,0.0,-1,8,4,168500,6.0258280360293634e-05,571536,2286144,263169.0,193600,2268,2.5,9072.0,32,30.0,2708,30.0,0.5714285714285714,0.0,0.5581395348837209,7.904334842085095,16,13.0,21_5,3,7,7,7,18956
